product_id,category,color,size,season,supplier,cost_price,list_price
P041903,bottoms,blue,s,summer,supplierc,61.39,112.44
P041904,dresses,yellow,s,fall,supplierd,23.52,75.33
P041905,dresses,black,l,spring,suppliera,46.3,78.85
P041906,bottoms,yellow,l,fall,suppliera,47.2,37.48
P041907,shoes,blue,xs,summer,supplierb,11.26,183.03
P041908,accessories,blue,xs,spring,suppliera,60.9,61.87
P041909,tops,yellow,s,winter,supplierb,78.18,15.96
P041910,shoes,yellow,xl,summer,supplierc,78.53,145.07
P041911,accessories,red,s,summer,suppliera,40.05,117.59
P041912,dresses,green,xl,fall,supplierc,22.96,39.63
P041913,shoes,green,l,summer,supplierc,50.07,192.81
P041914,dresses,yellow,s,spring,supplierd,44.99,108.49
P041915,shoes,red,xs,spring,supplierb,12.95,142.61
P041916,shoes,yellow,m,spring,suppliera,28.81,155.01
P041917,tops,blue,xs,winter,supplierd,35.41,160.61
P041918,bottoms,black,m,spring,supplierc,36.85,190.67
P041919,shoes,green,xl,winter,supplierb,66.03,15.61
P041920,dresses,white,xs,fall,suppliera,69.05,152.39
P041921,tops,yellow,s,summer,supplierd,19.42,78.81
P041922,shoes,yellow,m,fall,supplierd,28.38,45.29
P041923,bottoms,black,l,winter,suppliera,24.02,110.17
P041924,dresses,blue,s,spring,supplierb,78.61,157.58
P041925,tops,white,xs,fall,suppliera,34.02,59.91
P041926,accessories,black,l,summer,supplierb,35.07,115.75
P041927,bottoms,red,l,fall,suppliera,60.27,189.41
P041928,accessories,white,l,winter,supplierb,30.01,88.15
P041929,accessories,yellow,l,spring,suppliera,17.74,29.03
P041930,tops,blue,s,winter,supplierc,78.63,137.29
P041931,tops,yellow,xl,winter,supplierc,63.58,34.27
P041932,tops,white,l,summer,supplierd,79.55,63.81
P041933,accessories,red,xl,fall,suppliera,43.68,170.88
P041934,dresses,green,xl,fall,supplierd,71.12,80.37
P041935,tops,,xs,spring,supplierb,41.96,77.23
P041936,bottoms,yellow,s,summer,supplierd,11.86,52.35
P041937,tops,green,l,spring,supplierd,42.22,149.37
P041938,tops,red,m,summer,supplierc,41.45,72.12
P041939,tops,yellow,xs,winter,supplierb,40.15,153.27
P041940,accessories,black,s,winter,supplierc,32.98,120.27
P041941,dresses,red,s,summer,supplierd,20.93,62.97
P041942,tops,white,xl,fall,supplierd,16.78,84.64
P041943,accessories,black,xs,winter,suppliera,15.59,147.12
P041944,bottoms,green,s,spring,supplierc,49.94,143.98
P041945,dresses,yellow,xs,winter,supplierc,70.11,62.25
P041946,accessories,red,s,summer,supplierc,10.37,141.8
P041947,shoes,blue,xl,winter,supplierd,74.01,73.75
P041948,bottoms,green,l,spring,supplierd,44.16,198.14
P041949,bottoms,blue,l,fall,supplierd,75.35,133.44
P041950,shoes,yellow,s,summer,suppliera,36.04,60.36
P041951,accessories,black,s,winter,supplierb,58.51,15.28
P041952,accessories,green,xs,winter,suppliera,50.85,50.78
P041953,bottoms,yellow,xl,fall,supplierd,42.38,161.21
P041954,accessories,red,xs,summer,suppliera,41.6,51.25
P041955,shoes,blue,xs,fall,suppliera,41.37,82.55
P041956,accessories,red,m,summer,supplierd,79.7,132.51
P041957,bottoms,green,m,fall,supplierd,5.63,135.15
P041958,accessories,red,l,spring,suppliera,45.43,161.01
P041959,???,green,xl,spring,suppliera,10.27,68.88
P041960,shoes,white,xl,spring,supplierb,76.65,38.39
P041961,shoes,red,l,spring,suppliera,11.87,90.49
P041962,tops,white,xl,summer,supplierb,15.47,192.06
P041963,accessories,blue,m,spring,supplierd,59.47,105.51
P041964,???,yellow,m,spring,supplierd,44.87,148.44
P041965,accessories,,m,spring,supplierc,33.24,189.35
P041966,dresses,red,xs,fall,supplierc,63.2,182.6
P041967,bottoms,blue,s,spring,supplierd,7.56,35.11
P041968,bottoms,red,l,fall,supplierc,22.66,115.82
P041969,tops,green,xs,summer,suppliera,25.23,73.96
P041970,tops,white,xl,winter,suppliera,64.59,62.22
P041971,shoes,black,s,winter,supplierb,8.31,85.48
P041972,shoes,green,xl,fall,supplierb,39.35,122.59
P041973,shoes,black,l,spring,suppliera,15.35,193.43
P041974,dresses,blue,s,summer,suppliera,70.2,82.7
P041975,tops,blue,m,summer,supplierb,79.01,27.28
P041976,tops,red,m,summer,supplierb,50.62,26.09
P041977,bottoms,green,s,fall,supplierc,74.65,147.26
P041978,tops,yellow,m,summer,suppliera,34.05,133.42
P041979,tops,black,m,spring,supplierc,64.3,72.17
P041980,dresses,white,m,summer,supplierc,52.9,113.82
P041981,shoes,yellow,l,summer,supplierb,42.34,19.97
P041982,dresses,green,s,winter,supplierc,32.89,119.84
P041983,accessories,yellow,s,winter,supplierb,24.68,175.91
P041984,bottoms,blue,xs,winter,supplierc,10.86,121.95
P041985,bottoms,green,xl,spring,suppliera,79.37,45.22
P041986,bottoms,white,xl,summer,suppliera,54.18,128.79
P041987,shoes,green,xs,summer,supplierd,7.17,72.98
P041988,shoes,red,xl,winter,supplierc,30.74,164.29
P041989,shoes,yellow,m,spring,supplierd,71.81,97.38
P041990,bottoms,white,s,winter,supplierd,60.24,149.17
P041991,bottoms,black,xs,spring,supplierb,17.79,19.82
P041992,bottoms,blue,l,fall,supplierb,34.63,135.17
P041993,accessories,green,m,winter,supplierc,29.92,150.07
P041994,accessories,white,l,fall,suppliera,71.36,141.67
P041995,bottoms,red,m,winter,suppliera,16.35,181.56
P041996,shoes,red,xs,spring,supplierb,19.49,114.58
P041997,shoes,black,s,fall,supplierd,7.61,184.08
P041998,accessories,blue,l,spring,supplierb,24.35,131.21
P041999,accessories,red,s,fall,supplierb,32.35,112.87
P042000,bottoms,blue,m,fall,suppliera,68.37,42.23
P042001,bottoms,white,s,fall,supplierc,43.33,70.61
P042002,shoes,green,s,summer,supplierb,21.27,119.03
P042003,tops,black,s,winter,suppliera,39.24,125.62
P042004,shoes,red,s,summer,supplierb,67.75,171.53
P042005,shoes,green,s,summer,suppliera,72.75,94.13
P042006,bottoms,red,xl,spring,supplierb,63.92,39.2
P042007,tops,black,s,fall,supplierc,37.72,109.72
P042008,tops,red,l,spring,suppliera,39.99,31.04
P042009,bottoms,black,xl,spring,supplierd,60.24,92.72
P042010,dresses,green,l,fall,supplierb,59.42,102.1
P042011,bottoms,white,m,fall,supplierd,12.68,57.83
P042012,accessories,black,l,fall,supplierc,74.65,37.6
P042013,tops,white,xl,fall,suppliera,46.74,12.03
P042014,bottoms,blue,m,spring,supplierc,6.09,12.02
P042015,shoes,green,m,summer,suppliera,62.77,115.6
P042016,shoes,black,s,summer,supplierd,39.2,114.36
P042017,shoes,green,l,spring,supplierb,27.34,194.29
P042018,bottoms,yellow,s,summer,supplierd,15.86,50.38
P042019,dresses,white,s,summer,supplierb,23.52,54.39
P042020,accessories,white,s,fall,supplierd,46.08,167.78
P042021,shoes,green,s,fall,supplierb,52.14,197.75
P042022,bottoms,green,xl,summer,supplierd,62.66,88.19
P042023,dresses,yellow,l,fall,supplierc,20.42,32.47
P042024,tops,white,xl,summer,suppliera,47.22,133.46
P042025,tops,yellow,xl,spring,suppliera,25.81,23.98
P042026,accessories,yellow,m,summer,suppliera,21.29,167.72
P042027,bottoms,green,s,fall,supplierd,51.15,77.21
P042028,bottoms,yellow,l,fall,supplierb,6.76,153.95
P042029,shoes,white,l,fall,supplierd,69.97,183.42
P042030,dresses,blue,l,winter,suppliera,71.09,157.22
P042031,accessories,white,l,spring,suppliera,10.88,15.45
P042032,dresses,,s,spring,supplierc,29.23,169.26
P042033,accessories,red,m,winter,supplierd,41.94,61.52
P042034,bottoms,white,xl,summer,supplierb,74.05,68.54
P042035,bottoms,blue,m,fall,supplierc,77.37,92.88
P042036,accessories,white,m,winter,supplierd,64.06,77.07
P042037,dresses,green,s,winter,suppliera,6.48,119.68
P042038,tops,yellow,m,spring,supplierc,36.75,193.45
P042039,tops,blue,xs,winter,supplierd,18.47,120.21
P042040,shoes,black,l,fall,supplierb,55.28,198.44
P042041,shoes,white,xs,winter,supplierc,52.51,114.65
P042042,dresses,green,s,summer,supplierb,63.37,135.0
P042043,bottoms,black,l,spring,supplierd,61.51,15.15
P042044,dresses,black,m,fall,supplierc,12.34,31.08
P042045,accessories,black,m,summer,supplierd,65.98,29.22
P042046,tops,red,l,fall,supplierc,20.65,80.84
P042047,shoes,yellow,s,summer,supplierb,50.54,114.64
P042048,dresses,green,xs,summer,supplierb,78.32,70.7
P042049,dresses,red,s,fall,supplierb,53.17,29.48
P042050,accessories,green,m,summer,supplierd,29.84,109.74
P042051,bottoms,green,s,summer,supplierc,42.81,105.3
P042052,bottoms,yellow,s,summer,supplierd,17.59,108.97
P042053,tops,blue,m,spring,suppliera,62.25,107.87
P042054,shoes,black,l,summer,supplierc,35.87,193.18
P042055,bottoms,white,l,spring,supplierc,20.67,26.7
P042056,bottoms,blue,xs,summer,suppliera,62.73,193.24
P042057,bottoms,white,s,summer,supplierd,40.62,172.13
P042058,dresses,yellow,xl,winter,supplierc,40.52,127.78
P042059,bottoms,black,l,summer,suppliera,35.8,162.88
P042060,accessories,green,xl,fall,supplierb,11.99,149.89
P042061,tops,yellow,s,fall,supplierc,51.47,142.67
P042062,bottoms,blue,s,winter,supplierc,44.69,162.2
P042063,shoes,red,l,fall,supplierb,55.91,141.33
P042064,dresses,green,m,spring,supplierd,35.69,149.55
P042065,accessories,yellow,m,winter,supplierd,18.05,182.59
P042066,tops,,l,summer,supplierb,16.34,91.17
P042067,dresses,green,xs,fall,supplierb,31.87,49.92
P042068,accessories,green,m,summer,supplierd,10.27,75.1
P042069,dresses,black,xs,summer,suppliera,7.89,51.61
P042070,tops,blue,s,summer,supplierb,75.35,98.89
P042071,tops,yellow,xl,summer,supplierb,25.29,68.26
P042072,bottoms,yellow,l,spring,supplierb,19.92,61.92
P042073,shoes,yellow,xl,fall,supplierd,37.97,112.71
P042074,bottoms,white,s,spring,suppliera,5.08,175.17
P042075,dresses,black,s,summer,supplierb,33.69,191.33
P042076,bottoms,white,m,winter,suppliera,48.01,112.97
P042077,tops,green,m,fall,supplierb,77.71,13.11
P042078,tops,red,xs,winter,supplierb,77.59,79.89
P042079,tops,white,xs,fall,supplierd,6.1,190.46
P042080,bottoms,red,xs,fall,supplierc,20.01,194.95
P042081,accessories,white,xs,winter,supplierc,34.03,186.58
P042082,bottoms,red,m,summer,suppliera,29.06,111.27
P042083,bottoms,black,xs,spring,supplierc,31.86,26.47
P042084,bottoms,white,xs,fall,supplierb,62.03,108.93
P042085,bottoms,black,l,winter,supplierb,16.42,112.59
P042086,tops,black,s,summer,supplierc,70.99,35.95
P042087,shoes,red,m,summer,supplierc,76.22,119.27
P042088,bottoms,white,m,summer,supplierd,55.28,85.93
P042089,bottoms,white,l,summer,supplierb,20.47,129.85
P042090,shoes,blue,l,summer,supplierc,53.7,156.16
P042091,bottoms,red,l,fall,supplierb,48.32,147.15
P042092,shoes,white,s,spring,suppliera,9.08,197.1
P042093,tops,green,m,fall,supplierb,51.63,102.91
P042094,accessories,blue,l,spring,supplierc,64.49,172.62
P042095,bottoms,white,xs,winter,suppliera,30.97,198.4
P042096,accessories,red,xs,spring,suppliera,61.49,159.66
P042097,bottoms,yellow,l,fall,supplierd,45.57,30.36
P042098,dresses,green,l,spring,supplierb,72.42,136.21
P042099,dresses,white,m,winter,supplierb,78.45,87.52
P042100,tops,black,m,summer,suppliera,14.29,79.22
P042101,accessories,black,l,winter,suppliera,37.92,43.0
P042102,accessories,green,xl,spring,supplierb,65.99,132.34
P042103,shoes,green,s,winter,supplierc,70.15,159.5
P042104,shoes,green,s,winter,suppliera,43.48,124.15
P042105,bottoms,green,s,summer,supplierd,37.39,143.42
P042106,shoes,red,s,fall,supplierc,38.22,50.03
P042107,shoes,black,s,winter,supplierb,5.65,66.58
P042108,accessories,white,l,spring,supplierd,24.58,111.23
P042109,dresses,white,l,winter,suppliera,38.94,197.46
P042110,accessories,black,xl,fall,supplierb,27.81,178.47
P042111,shoes,white,xs,winter,supplierd,62.81,131.07
P042112,bottoms,yellow,s,fall,supplierd,70.62,160.51
P042113,dresses,black,xl,fall,suppliera,23.47,83.45
P042114,shoes,yellow,s,summer,supplierd,76.14,62.9
P042115,shoes,yellow,l,winter,supplierd,61.18,157.6
P042116,bottoms,blue,l,winter,suppliera,34.61,170.93
P042117,bottoms,black,s,summer,supplierc,62.57,12.91
P042118,shoes,white,s,fall,supplierc,32.83,88.98
P042119,shoes,blue,xl,fall,supplierb,28.02,126.8
P042120,accessories,white,l,spring,supplierc,68.93,140.06
P042121,tops,red,s,spring,supplierc,6.43,44.55
P042122,bottoms,yellow,xl,summer,suppliera,8.89,86.78
P042123,bottoms,white,xs,spring,supplierd,37.77,115.64
P042124,accessories,blue,xl,winter,supplierd,44.88,178.99
P042125,dresses,black,xl,spring,suppliera,51.54,94.38
P042126,dresses,white,s,spring,supplierb,19.16,194.75
P042127,dresses,black,xs,summer,supplierd,37.7,58.43
P042128,bottoms,white,m,summer,supplierb,44.41,140.48
P042129,tops,green,xs,winter,suppliera,53.58,155.01
P042130,tops,yellow,m,winter,supplierb,20.83,168.23
P042131,accessories,white,xl,summer,supplierb,46.63,46.9
P042132,dresses,yellow,xs,spring,suppliera,14.03,13.96
P042133,dresses,green,l,summer,supplierc,65.97,76.72
P042134,shoes,white,m,winter,supplierc,23.12,104.39
P042135,accessories,white,xs,winter,supplierb,76.97,26.49
P042136,accessories,green,s,winter,supplierd,68.38,56.38
P042137,bottoms,yellow,m,fall,supplierd,32.61,71.76
P042138,bottoms,yellow,m,spring,suppliera,73.64,149.21
P042139,accessories,red,m,spring,supplierb,32.78,73.16
P042140,tops,black,s,fall,supplierb,22.81,155.55
P042141,accessories,blue,l,winter,supplierc,64.19,168.98
P042142,tops,yellow,l,summer,supplierd,61.77,185.32
P042143,bottoms,yellow,xl,fall,supplierc,26.92,154.63
P042144,accessories,white,xl,fall,supplierc,5.35,132.8
P042145,tops,blue,xs,fall,supplierc,64.14,130.6
P042146,shoes,,xs,fall,supplierb,58.67,190.14
P042147,shoes,white,xs,winter,suppliera,30.17,179.99
P042148,accessories,green,s,winter,supplierd,74.7,77.48
P042149,dresses,green,l,winter,supplierc,52.36,160.19
P042150,accessories,white,s,winter,supplierd,71.56,194.52
P042151,bottoms,green,s,fall,supplierb,59.94,17.66
P042152,bottoms,red,m,spring,supplierb,51.44,122.9
P042153,shoes,black,xl,fall,suppliera,72.64,51.96
P042154,tops,black,xl,winter,supplierc,50.62,131.39
P042155,shoes,red,l,fall,suppliera,18.14,195.94
P042156,tops,green,l,spring,suppliera,69.54,48.99
P042157,accessories,black,m,winter,suppliera,69.11,29.06
P042158,dresses,green,m,winter,suppliera,39.67,11.04
P042159,bottoms,green,s,fall,suppliera,6.24,130.51
P042160,accessories,blue,m,winter,supplierc,57.75,128.09
P042161,shoes,,xl,fall,supplierd,6.85,56.03
P042162,accessories,black,xs,spring,supplierd,64.73,132.04
P042163,dresses,green,xs,spring,supplierb,38.76,26.38
P042164,tops,blue,s,summer,suppliera,65.06,72.44
P042165,dresses,red,s,fall,supplierc,23.84,178.19
P042166,shoes,yellow,xl,summer,supplierb,35.75,199.42
P042167,dresses,black,s,fall,supplierb,29.66,195.25
P042168,bottoms,red,xl,winter,supplierb,36.51,52.4
P042169,dresses,red,l,summer,supplierc,35.92,44.83
P042170,accessories,yellow,xs,summer,supplierd,61.45,74.77
P042171,tops,yellow,xl,winter,supplierd,76.47,159.77
P042172,bottoms,white,m,winter,supplierd,60.73,162.18
P042173,bottoms,black,xl,winter,supplierc,49.4,75.15
P042174,bottoms,red,xs,winter,supplierb,37.11,79.86
P042175,shoes,yellow,xs,spring,supplierb,79.31,53.31
P042176,shoes,red,m,spring,supplierd,14.75,78.4
P042177,accessories,red,xl,winter,supplierd,54.24,176.89
P042178,tops,green,xs,fall,supplierc,25.18,109.13
P042179,dresses,black,xl,winter,suppliera,59.85,186.47
P042180,accessories,black,s,summer,supplierb,25.93,147.02
P042181,shoes,black,xl,spring,supplierc,17.85,140.2
P042182,accessories,,xs,spring,supplierd,51.59,197.27
P042183,tops,black,m,winter,suppliera,73.68,189.39
P042184,accessories,red,s,winter,suppliera,35.79,35.86
P042185,bottoms,blue,m,winter,supplierc,36.56,46.84
P042186,dresses,white,m,fall,supplierb,53.74,129.81
P042187,shoes,black,l,fall,suppliera,57.79,91.61
P042188,shoes,green,m,summer,suppliera,23.71,127.21
P042189,tops,blue,xl,winter,supplierd,59.26,171.66
P042190,tops,green,xs,winter,supplierd,41.01,188.91
P042191,tops,red,xs,winter,supplierb,74.35,94.79
P042192,shoes,yellow,xl,summer,supplierb,32.58,71.22
P042193,bottoms,white,m,fall,suppliera,33.19,185.9
P042194,dresses,red,l,summer,supplierd,79.19,148.31
P042195,tops,red,l,fall,suppliera,67.14,103.09
P042196,shoes,yellow,xl,summer,supplierb,8.73,120.3
P042197,bottoms,black,xl,fall,supplierd,36.91,180.44
P042198,tops,yellow,xs,winter,supplierc,71.1,31.14
P042199,tops,yellow,xl,winter,supplierc,69.88,134.84
P042200,dresses,green,s,spring,supplierc,42.36,168.58
P042201,dresses,black,m,summer,suppliera,72.55,99.08
P042202,accessories,red,s,winter,supplierc,18.55,163.94
P042203,tops,white,xl,summer,supplierc,61.29,110.2
P042204,accessories,blue,m,spring,suppliera,49.8,98.86
P042205,shoes,red,xl,winter,supplierd,37.44,53.37
P042206,dresses,red,l,fall,supplierc,7.48,174.43
P042207,???,red,xs,summer,suppliera,10.52,195.72
P042208,tops,green,xl,winter,supplierd,37.59,25.32
P042209,tops,blue,s,winter,supplierc,24.34,97.97
P042210,accessories,white,xs,fall,supplierc,68.48,95.64
P042211,dresses,red,l,spring,supplierc,56.68,70.29
P042212,accessories,blue,l,spring,supplierc,79.24,109.62
P042213,tops,red,l,fall,supplierd,73.09,113.83
P042214,dresses,yellow,xl,winter,suppliera,56.08,83.46
P042215,tops,blue,l,winter,supplierd,26.44,128.57
P042216,dresses,blue,xs,winter,supplierd,62.44,191.53
P042217,tops,green,xl,spring,supplierc,51.29,180.07
P042218,bottoms,green,xl,fall,supplierd,67.91,127.47
P042219,accessories,blue,m,summer,supplierd,63.9,56.5
P042220,dresses,black,xs,summer,supplierc,41.05,17.82
P042221,accessories,red,xl,fall,suppliera,23.56,35.1
P042222,dresses,green,xs,spring,supplierd,17.27,103.41
P042223,dresses,yellow,xl,winter,supplierc,77.0,44.01
P042224,dresses,blue,l,fall,supplierb,20.28,84.18
P042225,tops,yellow,m,summer,supplierc,78.44,29.16
P042226,shoes,black,s,fall,supplierb,38.53,178.39
P042227,tops,blue,m,winter,supplierc,56.41,69.7
P042228,shoes,white,m,spring,suppliera,24.45,109.77
P042229,tops,blue,xs,fall,supplierb,65.26,169.05
P042230,shoes,white,xs,winter,supplierc,61.83,44.94
P042231,dresses,green,s,spring,suppliera,38.78,162.93
P042232,dresses,green,xs,winter,suppliera,49.3,161.13
P042233,shoes,blue,l,summer,supplierd,8.02,163.0
P042234,shoes,green,xs,summer,suppliera,20.33,78.1
P042235,accessories,blue,s,winter,supplierc,72.81,16.46
P042236,dresses,yellow,xl,spring,supplierc,47.64,146.17
P042237,tops,blue,xs,winter,supplierd,67.85,196.85
P042238,accessories,white,m,summer,suppliera,71.02,145.9
P042239,shoes,red,m,summer,suppliera,42.25,93.72
P042240,tops,blue,xs,spring,supplierb,36.05,76.47
P042241,bottoms,red,l,fall,supplierb,17.2,49.23
P042242,bottoms,black,m,fall,supplierb,55.94,130.89
P042243,bottoms,green,l,winter,supplierb,33.68,143.84
P042244,tops,black,s,summer,suppliera,47.24,112.36
P042245,shoes,black,xs,spring,supplierb,49.09,136.58
P042246,tops,blue,xl,fall,suppliera,71.01,83.65
P042247,accessories,black,m,summer,supplierd,40.04,68.79
P042248,accessories,blue,xl,spring,supplierd,46.61,169.54
P042249,bottoms,green,m,winter,supplierd,51.39,153.89
P042250,shoes,green,l,fall,supplierc,36.17,154.44
P042251,accessories,black,m,winter,supplierd,15.15,18.17
P042252,dresses,blue,s,winter,supplierb,38.78,32.7
P042253,dresses,white,l,summer,supplierd,9.25,102.32
P042254,bottoms,white,xl,summer,supplierd,19.57,18.09
P042255,bottoms,red,l,spring,supplierc,60.97,167.79
P042256,bottoms,red,m,summer,supplierd,51.79,164.68
P042257,accessories,yellow,s,spring,supplierb,64.38,137.03
P042258,shoes,red,s,summer,supplierb,52.93,27.36
P042259,bottoms,black,s,winter,suppliera,40.45,31.63
P042260,tops,blue,xl,summer,supplierb,28.74,103.19
P042261,???,red,l,summer,supplierb,43.83,100.18
P042262,accessories,blue,xs,summer,suppliera,60.7,53.27
P042263,shoes,black,xl,winter,suppliera,6.01,118.57
P042264,bottoms,blue,l,fall,supplierc,19.8,42.93
P042265,dresses,yellow,s,spring,supplierc,11.33,154.61
P042266,bottoms,blue,m,winter,supplierc,39.44,75.5
P042267,bottoms,black,m,summer,suppliera,40.92,88.18
P042268,shoes,yellow,m,winter,supplierd,52.45,126.75
P042269,tops,white,m,fall,supplierb,40.94,57.3
P042270,bottoms,blue,xs,fall,suppliera,72.61,34.07
P042271,bottoms,blue,l,spring,suppliera,54.68,97.76
P042272,???,green,l,fall,supplierc,78.6,124.2
P042273,shoes,green,xl,spring,suppliera,42.76,183.9
P042274,accessories,yellow,m,fall,supplierb,22.6,168.65
P042275,bottoms,red,xl,fall,supplierc,55.7,132.46
P042276,bottoms,red,m,spring,supplierc,10.79,37.74
